Kỳ,Thứ,Ngày,Giờ,Bộ Số,ĐB,Hiển thị,Loại,Link cập nhật,Ngày cập nhật
979,Thứ 6,19/09/2025,,,,Đặc biệt: 962 552 || Giải nhất: 265 299 330 837 || Giải nhì: 160 667 861 604 440 695 || Giải ba: 192 104 443 754 158 456 667 935,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-19-09-2025.html,19/09/2025
978,Thứ 4,17/09/2025,,,,Đặc biệt: 324 135 || Giải nhất: 764 737 137 397 || Giải nhì: 812 138 838 690 957 921 || Giải ba: 173 054 233 779 535 213 426 048,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-17-09-2025.html,17/09/2025
977,Thứ 2,15/09/2025,,,,Đặc biệt: 064 123 || Giải nhất: 923 218 659 474 || Giải nhì: 118 142 867 549 936 065 || Giải ba: 983 458 021 928 046 535 197 875,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-09-2025.html,15/09/2025
976,Thứ 6,12/09/2025,,,,Đặc biệt: 488 485 || Giải nhất: 728 432 951 821 || Giải nhì: 415 198 514 440 264 170 || Giải ba: 101 997 170 792 630 199 281 105 656,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-12-09-2025.html,12/09/2025
975,Thứ 4,10/09/2025,,,,Đặc biệt: 504 658 || Giải nhất: 531 527 833 797 || Giải nhì: 162 165 487 303 513 507 526 || Giải ba: 215 711 367 801 424 449 017 339 409,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-10-09-2025.html,10/09/2025
974,Thứ 2,08/09/2025,,,,Đặc biệt: 422 591 || Giải nhất: 314 742 022 555 || Giải nhì: 543 572 209 192 475 802 || Giải ba: 107 604 834 605 238 403 718 021 022,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-09-2025.html,08/09/2025
973,Thứ 6,05/09/2025,,,,Đặc biệt: 392 148 || Giải nhất: 347 534 104 625 || Giải nhì: 070 597 751 733 757 361 || Giải ba: 358 342 149 179 736 233 691 627,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-05-09-2025.html,05/09/2025
972,Thứ 4,03/09/2025,,,,Đặc biệt: 552 953 || Giải nhất: 465 169 851 515 || Giải nhì: 902 417 010 220 527 882 || Giải ba: 700 200 026 999 043 877 696 438,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-03-09-2025.html,03/09/2025
971,Thứ 2,01/09/2025,,,,Đặc biệt: 825 869 || Giải nhất: 503 288 356 471 || Giải nhì: 735 227 842 036 045 085 || Giải ba: 331 554 169 075 578 941 118 326,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-09-2025.html,01/09/2025
970,Thứ 6,29/08/2025,,,,Đặc biệt: 519 614 || Giải nhất: 509 470 360 589 || Giải nhì: 423 798 691 058 253 569 || Giải ba: 141 329 530 524 684 216 950 125 773,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-29-08-2025.html,29/08/2025
969,Thứ 4,27/08/2025,,,,Đặc biệt: 428 381 || Giải nhất: 059 013 060 844 || Giải nhì: 204 499 418 464 624 580 || Giải ba: 755 685 606 588 599 021 800 659,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-08-2025.html,27/08/2025
968,Thứ 2,25/08/2025,,,,Đặc biệt: 118 813 || Giải nhất: 536 984 232 482 || Giải nhì: 147 719 175 778 152 890 112 || Giải ba: 171 619 898 054 396 372 111 142 055,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-08-2025.html,25/08/2025
967,Thứ 6,22/08/2025,,,,Đặc biệt: 104 052 || Giải nhất: 701 222 206 056 || Giải nhì: 995 792 953 549 417 753 || Giải ba: 658 001 769 839 075 110 402 366,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-22-08-2025.html,22/08/2025
966,Thứ 4,20/08/2025,,,,Đặc biệt: 437 232 || Giải nhất: 073 211 881 689 || Giải nhì: 625 010 223 285 967 205 || Giải ba: 006 666 986 430 655 596 386 678,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-08-2025.html,20/08/2025
965,Thứ 2,18/08/2025,,,,Đặc biệt: 227 752 || Giải nhất: 230 135 589 009 || Giải nhì: 029 418 895 500 074 234 || Giải ba: 424 525 800 926 357 995 165 625,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-08-2025.html,18/08/2025
964,Thứ 6,15/08/2025,,,,Đặc biệt: 920 313 || Giải nhất: 889 868 837 790 || Giải nhì: 044 678 731 411 234 322 || Giải ba: 917 485 175 723 020 427 467 893,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-15-08-2025.html,15/08/2025
963,Thứ 4,13/08/2025,,,,Đặc biệt: 563 788 || Giải nhất: 368 608 038 840 || Giải nhì: 433 027 805 826 982 478 || Giải ba: 114 973 055 478 093 619 539 472 035,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-08-2025.html,13/08/2025
962,Thứ 2,11/08/2025,,,,Đặc biệt: 350 987 || Giải nhất: 573 355 511 125 || Giải nhì: 102 059 154 642 779 450 154 || Giải ba: 128 148 678 213 426 448 087 528 056,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-08-2025.html,11/08/2025
961,Thứ 6,08/08/2025,,,,Đặc biệt: 935 711 || Giải nhất: 104 742 656 855 274 || Giải nhì: 416 902 105 988 223 170 || Giải ba: 123 409 846 091 859 999 488 026 311,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-08-08-2025.html,08/08/2025
960,Thứ 4,06/08/2025,,,,Đặc biệt: 306 729 || Giải nhất: 695 529 679 504 || Giải nhì: 143 039 571 046 367 156 661 || Giải ba: 699 800 473 995 023 605 258 806,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-08-2025.html,06/08/2025
959,Thứ 2,04/08/2025,,,,Đặc biệt: 638 136 || Giải nhất: 117 114 503 147 186 || Giải nhì: 313 108 156 622 202 871 || Giải ba: 570 359 044 202 796 872 262 706,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-08-2025.html,04/08/2025
958,Thứ 6,01/08/2025,,,,Đặc biệt: 764 967 || Giải nhất: 607 613 552 396 || Giải nhì: 881 709 069 820 286 893 || Giải ba: 088 583 356 485 102 506 766 555,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-01-08-2025.html,01/08/2025
957,Thứ 4,30/07/2025,,,,Đặc biệt: 890 670 || Giải nhất: 781 325 458 222 || Giải nhì: 124 171 509 250 882 962 138 || Giải ba: 361 484 757 414 469 366 903 531,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-30-07-2025.html,30/07/2025
956,Thứ 2,28/07/2025,,,,Đặc biệt: 013 713 || Giải nhất: 987 899 968 450 || Giải nhì: 140 390 731 732 894 467 || Giải ba: 549 348 189 191 695 510 444 193,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-28-07-2025.html,28/07/2025
955,Thứ 6,25/07/2025,,,,Đặc biệt: 486 877 || Giải nhất: 494 214 927 260 || Giải nhì: 140 316 038 005 733 942 654 || Giải ba: 120 993 022 493 483 811 768 775 099,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-07-2025.html,25/07/2025
954,Thứ 4,23/07/2025,,,,Đặc biệt: 131 548 || Giải nhất: 466 933 926 245 || Giải nhì: 109 008 199 827 591 495 || Giải ba: 510 514 417 482 968 515 720 663,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-07-2025.html,23/07/2025
953,Thứ 2,21/07/2025,,,,Đặc biệt: 489 636 || Giải nhất: 253 627 072 294 || Giải nhì: 554 429 361 866 822 102 || Giải ba: 140 622 775 132 082 019 960 799 306,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-21-07-2025.html,21/07/2025
952,Thứ 6,18/07/2025,,,,Đặc biệt: 965 327 || Giải nhất: 489 576 728 110 || Giải nhì: 643 491 869 160 026 592 || Giải ba: 110 000 422 241 665 782 083 529 537,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-07-2025.html,18/07/2025
951,Thứ 4,16/07/2025,,,,Đặc biệt: 507 986 || Giải nhất: 857 103 635 461 || Giải nhì: 781 342 225 530 291 713 || Giải ba: 166 763 147 666 045 727 480 857 634,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-16-07-2025.html,16/07/2025
950,Thứ 2,14/07/2025,,,,Đặc biệt: 691 306 || Giải nhất: 801 810 350 206 || Giải nhì: 889 928 833 850 777 899 || Giải ba: 143 640 383 929 411 939 836 927,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-14-07-2025.html,14/07/2025
949,Thứ 6,11/07/2025,,,,Đặc biệt: 596 362 || Giải nhất: 247 841 354 887 || Giải nhì: 526 566 806 389 287 955 || Giải ba: 110 771 225 871 967 480 670 652 787,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-07-2025.html,11/07/2025
948,Thứ 4,09/07/2025,,,,Đặc biệt: 799 734 || Giải nhất: 846 850 451 348 || Giải nhì: 194 066 079 466 620 702 367 || Giải ba: 590 346 032 037 808 820 958 075,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-09-07-2025.html,09/07/2025
947,Thứ 2,07/07/2025,,,,Đặc biệt: 611 026 || Giải nhất: 020 319 429 143 || Giải nhì: 938 540 480 831 250 195 || Giải ba: 921 144 495 422 960 662 718 661,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-07-07-2025.html,07/07/2025
946,Thứ 6,04/07/2025,,,,Đặc biệt: 327 249 || Giải nhất: 097 928 052 277 || Giải nhì: 015 160 302 185 573 162 || Giải ba: 138 889 164 089 782 649 165 460 316,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-07-2025.html,04/07/2025
945,Thứ 4,02/07/2025,,,,Đặc biệt: 380 917 || Giải nhất: 173 483 334 592 || Giải nhì: 070 776 864 105 334 207 || Giải ba: 125 466 224 856 085 105 875 555 436,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-02-07-2025.html,02/07/2025
944,Thứ 2,30/06/2025,,,,Đặc biệt: 041 155 || Giải nhất: 223 733 780 231 || Giải nhì: 318 580 111 276 960 241 || Giải ba: 115 083 726 352 260 477 625 478 468,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-30-06-2025.html,30/06/2025
943,Thứ 6,27/06/2025,,,,Đặc biệt: 401 297 || Giải nhất: 120 476 178 646 || Giải nhì: 487 053 793 218 122 629 || Giải ba: 092 223 293 529 271 676 057 746,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-27-06-2025.html,27/06/2025
942,Thứ 4,25/06/2025,,,,Đặc biệt: 159 705 || Giải nhất: 110 125 150 824 680 || Giải nhì: 879 599 819 002 264 594 || Giải ba: 126 827 428 006 525 449 291 099 369,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-06-2025.html,25/06/2025
941,Thứ 2,23/06/2025,,,,Đặc biệt: 121 157 || Giải nhất: 107 602 732 441 || Giải nhì: 117 991 541 435 790 014 || Giải ba: 207 714 735 286 872 789 507 266 539,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-06-2025.html,23/06/2025
940,Thứ 6,20/06/2025,,,,Đặc biệt: 184 848 || Giải nhất: 374 306 023 188 || Giải nhì: 387 727 501 607 839 484 || Giải ba: 116 806 351 247 475 898 351 673 046,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-20-06-2025.html,20/06/2025
939,Thứ 4,18/06/2025,,,,Đặc biệt: 040 200 || Giải nhất: 703 491 474 879 || Giải nhì: 149 062 904 136 334 745 669 || Giải ba: 137 805 563 976 573 054 427 980 422,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-06-2025.html,18/06/2025
938,Thứ 2,16/06/2025,,,,Đặc biệt: 587 340 || Giải nhất: 302 480 534 405 || Giải nhì: 828 570 240 199 971 906 || Giải ba: 199 415 184 145 685 731 349 890 895,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-16-06-2025.html,16/06/2025
937,Thứ 6,13/06/2025,,,,Đặc biệt: 891 099 || Giải nhất: 124 539 067 051 || Giải nhì: 766 595 554 954 388 927 || Giải ba: 854 380 585 423 758 914 739 016,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-13-06-2025.html,13/06/2025
936,Thứ 4,11/06/2025,,,,Đặc biệt: 754 238 || Giải nhất: 301 609 286 276 || Giải nhì: 461 434 342 651 718 696 || Giải ba: 120 559 432 142 595 392 188 592 982,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-06-2025.html,11/06/2025
935,Thứ 2,09/06/2025,,,,Đặc biệt: 211 324 || Giải nhất: 166 727 298 326 || Giải nhì: 156 638 881 381 314 265 347 || Giải ba: 198 351 139 915 268 576 988 538 361,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-09-06-2025.html,09/06/2025
934,Thứ 6,06/06/2025,,,,Đặc biệt: 003 312 || Giải nhất: 561 041 748 296 || Giải nhì: 183 627 852 334 117 542 213 || Giải ba: 129 519 099 447 283 619 957 690 619,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-06-06-2025.html,06/06/2025
933,Thứ 4,04/06/2025,,,,Đặc biệt: 602 552 || Giải nhất: 524 567 882 018 || Giải nhì: 913 775 065 265 929 156 || Giải ba: 430 203 468 086 568 659 450 920,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-06-2025.html,04/06/2025
932,Thứ 2,02/06/2025,,,,Đặc biệt: 621 051 || Giải nhất: 734 323 400 889 || Giải nhì: 141 380 029 225 539 690 800 || Giải ba: 219 813 025 830 499 683 949 651 387,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-02-06-2025.html,02/06/2025
931,Thứ 6,30/05/2025,,,,Đặc biệt: 841 752 || Giải nhất: 648 411 077 357 || Giải nhì: 171 754 979 304 758 639 587 || Giải ba: 109 846 672 815 307 705 468 504 478,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-30-05-2025.html,30/05/2025
930,Thứ 4,28/05/2025,,,,Đặc biệt: 324 427 || Giải nhất: 676 297 855 631 || Giải nhì: 663 175 782 121 749 850 || Giải ba: 105 488 396 476 123 866 844 437 987,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-28-05-2025.html,28/05/2025
929,Thứ 2,26/05/2025,,,,Đặc biệt: 907 106 || Giải nhất: 994 780 952 558 || Giải nhì: 365 093 740 006 021 376 || Giải ba: 114 311 023 590 653 146 578 380 541,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-26-05-2025.html,26/05/2025
928,Thứ 6,23/05/2025,,,,Đặc biệt: 125 366 239 || Giải nhất: 651 753 546 766 || Giải nhì: 116 289 574 408 683 965 947 || Giải ba: 604 206 028 821 819 554 016 619,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-05-2025.html,23/05/2025
927,Thứ 4,21/05/2025,,,,Đặc biệt: 052 557 || Giải nhất: 128 860 156 508 || Giải nhì: 005 059 796 385 281 786 || Giải ba: 109 981 128 254 186 646 337 285 289,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-21-05-2025.html,21/05/2025
926,Thứ 2,19/05/2025,,,,Đặc biệt: 050 150 || Giải nhất: 843 317 001 975 || Giải nhì: 110 206 120 196 743 811 323 || Giải ba: 124 232 554 995 169 988 909 118 146,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-19-05-2025.html,19/05/2025
925,Thứ 6,16/05/2025,,,,Đặc biệt: 796 476 || Giải nhất: 815 136 707 991 || Giải nhì: 145 812 163 355 956 613 948 || Giải ba: 029 402 591 277 136 897 126 043,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-16-05-2025.html,16/05/2025
924,Thứ 4,14/05/2025,,,,Đặc biệt: 402 458 || Giải nhất: 700 796 275 207 || Giải nhì: 011 119 238 161 062 045 || Giải ba: 154 372 805 753 435 957 825 536 955,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-14-05-2025.html,14/05/2025
923,Thứ 2,12/05/2025,,,,Đặc biệt: 050 121 || Giải nhất: 912 692 712 954 || Giải nhì: 176 765 522 414 079 303 609 || Giải ba: 272 232 293 275 968 963 059 128 416,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-12-05-2025.html,12/05/2025
922,Thứ 6,09/05/2025,,,,Đặc biệt: 536 326 || Giải nhất: 555 450 597 589 || Giải nhì: 118 187 863 905 141 529 579 || Giải ba: 125 612 293 337 652 094 485 799 418,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-09-05-2025.html,09/05/2025
921,Thứ 4,07/05/2025,,,,Đặc biệt: 545 631 || Giải nhất: 293 632 548 125 || Giải nhì: 329 544 260 932 964 593 || Giải ba: 134 127 713 096 377 269 212 225 427,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-07-05-2025.html,07/05/2025
920,Thứ 2,05/05/2025,,,,Đặc biệt: 866 891 || Giải nhất: 882 635 401 745 || Giải nhì: 231 006 509 233 049 213 || Giải ba: 557 968 318 749 252 719 825 749 282,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-05-05-2025.html,05/05/2025
919,Thứ 6,02/05/2025,,,,Đặc biệt: 185 189 || Giải nhất: 608 380 796 551 || Giải nhì: 488 610 432 605 059 160 || Giải ba: 466 869 870 555 103 090 166 072,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-02-05-2025.html,02/05/2025
918,Thứ 4,30/04/2025,,,,Đặc biệt: 530 960 || Giải nhất: 054 307 340 091 || Giải nhì: 032 596 820 124 059 039 || Giải ba: 125 296 174 760 202 902 540 108 358,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-30-04-2025.html,30/04/2025
917,Thứ 2,28/04/2025,,,,Đặc biệt: 358 815 || Giải nhất: 981 462 427 883 || Giải nhì: 189 184 377 521 407 916 321 || Giải ba: 151 315 614 420 613 273 989 352 936,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-28-04-2025.html,28/04/2025
916,Thứ 6,25/04/2025,,,,Đặc biệt: 886 040 || Giải nhất: 113 392 273 656 543 || Giải nhì: 042 659 075 546 085 738 || Giải ba: 164 626 343 756 152 352 461 410 131,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-25-04-2025.html,25/04/2025
915,Thứ 4,23/04/2025,,,,Đặc biệt: 877 106 || Giải nhất: 842 945 827 681 || Giải nhì: 333 877 231 609 205 623 || Giải ba: 141 663 320 593 203 268 985 369 218,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-23-04-2025.html,23/04/2025
914,Thứ 2,21/04/2025,,,,Đặc biệt: 834 151 || Giải nhất: 152 388 097 474 181 || Giải nhì: 127 153 848 083 747 140 885 || Giải ba: 157 164 946 966 233 537 135 314 032,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-21-04-2025.html,21/04/2025
913,Thứ 6,18/04/2025,,,,Đặc biệt: 621 423 || Giải nhất: 490 771 099 242 || Giải nhì: 380 292 204 487 630 254 || Giải ba: 144 240 053 405 136 992 939 320 014,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-18-04-2025.html,18/04/2025
912,Thứ 4,16/04/2025,,,,Đặc biệt: 824 252 || Giải nhất: 095 389 351 165 || Giải nhì: 800 915 936 812 588 010 || Giải ba: 135 309 627 204 629 219 114 126 205,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-16-04-2025.html,16/04/2025
911,Thứ 2,14/04/2025,,,,Đặc biệt: 489 831 || Giải nhất: 196 201 869 202 || Giải nhì: 941 130 124 766 303 189 || Giải ba: 142 162 268 103 644 401 135 863 385,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-14-04-2025.html,14/04/2025
910,Thứ 6,11/04/2025,,,,Đặc biệt: 989 508 || Giải nhất: 441 322 925 727 || Giải nhì: 108 950 390 723 509 863 752 || Giải ba: 492 636 959 250 713 585 104 429,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-11-04-2025.html,11/04/2025
909,Thứ 4,09/04/2025,,,,Đặc biệt: 486 397 || Giải nhất: 122 598 503 632 090 || Giải nhì: 711 524 804 948 684 693 || Giải ba: 101 790 430 272 067 865 507 112 627,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-09-04-2025.html,09/04/2025
908,Thứ 2,07/04/2025,,,,Đặc biệt: 897 579 || Giải nhất: 329 726 822 210 || Giải nhì: 160 078 006 681 398 315 885 || Giải ba: 135 476 990 044 375 733 239 879 002,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-07-04-2025.html,07/04/2025
907,Thứ 6,04/04/2025,,,,Đặc biệt: 786 861 || Giải nhất: 688 798 751 672 || Giải nhì: 113 012 234 472 057 806 029 || Giải ba: 741 536 381 063 016 745 908 562,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-04-04-2025.html,04/04/2025
906,Thứ 4,02/04/2025,,,,Đặc biệt: 774 863 || Giải nhất: 138 418 200 000 852 || Giải nhì: 120 120 253 821 247 926 319 || Giải ba: 155 479 883 813 379 490 179 377 475,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-02-04-2025.html,02/04/2025
905,Thứ 2,31/03/2025,,,,Đặc biệt: 576 500 || Giải nhất: 226 791 190 560 || Giải nhì: 941 729 360 355 407 936 || Giải ba: 115 611 262 320 607 077 878 577 111,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-31-03-2025.html,31/03/2025
904,Thứ 6,28/03/2025,,,,Đặc biệt: 361 218 || Giải nhất: 284 200 088 455 || Giải nhì: 351 650 300 208 353 005 || Giải ba: 141 780 899 611 352 523 134 676 265,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-28-03-2025.html,28/03/2025
903,Thứ 4,26/03/2025,,,,Đặc biệt: 532 216 || Giải nhất: 557 698 544 620 || Giải nhì: 502 140 562 618 010 397 || Giải ba: 005 682 918 377 796 030 994 642,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-26-03-2025.html,26/03/2025
902,Thứ 2,24/03/2025,,,,Đặc biệt: 056 363 || Giải nhất: 024 313 940 162 || Giải nhì: 140 166 742 744 261 961 770 || Giải ba: 172 119 538 397 518 115 382 829 845,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-24-03-2025.html,24/03/2025
901,Thứ 6,21/03/2025,,,,Đặc biệt: 006 244 || Giải nhất: 303 094 980 082 || Giải nhì: 188 197 925 414 809 896 || Giải ba: 040 057 005 066 016 282 307 287,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-21-03-2025.html,21/03/2025
900,Thứ 4,19/03/2025,,,,Đặc biệt: 102 845 127 || Giải nhất: 808 175 144 522 || Giải nhì: 003 482 865 116 548 987 || Giải ba: 100 167 359 438 258 076 308 171 031,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-19-03-2025.html,19/03/2025
899,Thứ 2,17/03/2025,,,,Đặc biệt: 731 020 || Giải nhất: 432 356 533 436 || Giải nhì: 132 078 638 635 752 189 455 || Giải ba: 150 114 397 994 941 296 956 962 819,Max_3D,https://www.minhchinh.com/xs-max-3d-ket-qua-max-3d-ngay-17-03-2025.html,17/03/2025
