Kỳ,Thứ,Ngày,Giờ,Bộ Số,ĐB,Hiển thị,Loại,Link cập nhật,Ngày cập nhật
623,Thứ 7,13/09/2025,,,,Đặc biệt: 331 297 || Giải nhất: 468 950 721 854 || Giải nhì: 856 694 797 873 197 078 || Giải ba: 372 084 843 816 798 526 489 598,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-09-2025.html,13/09/2025
622,Thứ 5,11/09/2025,,,,Đặc biệt: 945 121 || Giải nhất: 497 305 142 287 || Giải nhì: 755 033 840 932 567 570 || Giải ba: 232 886 848 965 128 759 726 353,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-09-2025.html,11/09/2025
621,Thứ 3,09/09/2025,,,,Đặc biệt: 606 424 || Giải nhất: 618 536 242 925 || Giải nhì: 552 175 765 671 182 883 || Giải ba: 874 616 639 252 980 447 417 256,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-09-2025.html,09/09/2025
620,Thứ 7,06/09/2025,,,,Đặc biệt: 392 498 || Giải nhất: 743 477 392 366 || Giải nhì: 040 112 751 964 602 857 || Giải ba: 702 756 402 009 229 195 264 398,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-09-2025.html,06/09/2025
619,Thứ 5,04/09/2025,,,,Đặc biệt: 950 430 || Giải nhất: 138 873 773 637 || Giải nhì: 919 012 958 784 437 068 || Giải ba: 856 326 469 079 965 705 206 198,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-04-09-2025.html,04/09/2025
618,Thứ 3,02/09/2025,,,,Đặc biệt: 512 831 || Giải nhất: 748 922 464 173 || Giải nhì: 884 251 544 848 944 186 || Giải ba: 239 392 320 634 717 024 489 619,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-09-2025.html,02/09/2025
617,Thứ 7,30/08/2025,,,,Đặc biệt: 254 866 || Giải nhất: 018 306 925 201 || Giải nhì: 717 664 910 680 972 817 || Giải ba: 294 066 338 397 343 322 904 575,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-30-08-2025.html,30/08/2025
616,Thứ 5,28/08/2025,,,,Đặc biệt: 052 761 || Giải nhất: 221 545 495 576 || Giải nhì: 918 415 979 602 110 188 || Giải ba: 568 198 705 666 581 010 953 426,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-08-2025.html,28/08/2025
615,Thứ 3,26/08/2025,,,,Đặc biệt: 048 319 || Giải nhất: 554 254 553 809 || Giải nhì: 166 004 561 499 832 520 || Giải ba: 485 816 172 249 908 795 081 239,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-08-2025.html,26/08/2025
614,Thứ 7,23/08/2025,,,,Đặc biệt: 789 037 || Giải nhất: 560 651 551 925 || Giải nhì: 095 838 078 118 807 213 || Giải ba: 860 277 382 830 533 069 321 460,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-23-08-2025.html,23/08/2025
613,Thứ 5,21/08/2025,,,,Đặc biệt: 538 850 || Giải nhất: 728 946 292 170 || Giải nhì: 502 274 266 174 177 205 || Giải ba: 760 508 463 350 361 581 861 313,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-21-08-2025.html,21/08/2025
612,Thứ 3,19/08/2025,,,,Đặc biệt: 116 209 || Giải nhất: 977 398 336 525 || Giải nhì: 786 474 055 135 425 812 || Giải ba: 933 309 790 235 022 580 404 032,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-08-2025.html,19/08/2025
611,Thứ 7,16/08/2025,,,,Đặc biệt: 680 339 || Giải nhất: 622 006 908 093 || Giải nhì: 555 377 668 838 345 302 || Giải ba: 364 414 146 103 309 513 406 801,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-16-08-2025.html,16/08/2025
610,Thứ 5,14/08/2025,,,,Đặc biệt: 213 673 || Giải nhất: 809 701 487 476 || Giải nhì: 396 794 614 841 587 210 || Giải ba: 315 012 047 969 208 433 379 554,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-08-2025.html,14/08/2025
609,Thứ 3,12/08/2025,,,,Đặc biệt: 107 466 || Giải nhất: 975 332 825 602 || Giải nhì: 035 358 896 082 726 662 || Giải ba: 866 318 685 817 959 128 823 668,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-08-2025.html,12/08/2025
608,Thứ 7,09/08/2025,,,,Đặc biệt: 057 855 || Giải nhất: 787 396 131 816 || Giải nhì: 696 744 136 990 317 681 || Giải ba: 087 708 136 730 746 311 177 054,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-09-08-2025.html,09/08/2025
607,Thứ 5,07/08/2025,,,,Đặc biệt: 128 114 || Giải nhất: 029 129 951 988 || Giải nhì: 713 664 856 845 035 516 || Giải ba: 455 994 690 097 392 308 122 635,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-08-2025.html,07/08/2025
606,Thứ 3,05/08/2025,,,,Đặc biệt: 590 843 || Giải nhất: 152 003 703 504 || Giải nhì: 040 341 230 000 550 105 || Giải ba: 016 321 707 040 143 334 503 275,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-08-2025.html,05/08/2025
605,Thứ 7,02/08/2025,,,,Đặc biệt: 859 457 || Giải nhất: 425 342 622 795 || Giải nhì: 603 614 417 391 744 190 || Giải ba: 363 830 162 859 464 191 180 857,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-02-08-2025.html,02/08/2025
604,Thứ 5,31/07/2025,,,,Đặc biệt: 349 546 || Giải nhất: 148 700 911 379 || Giải nhì: 179 883 315 023 090 993 || Giải ba: 008 149 929 608 520 735 287 297,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-31-07-2025.html,31/07/2025
603,Thứ 3,29/07/2025,,,,Đặc biệt: 789 780 || Giải nhất: 180 841 276 358 || Giải nhì: 339 951 863 850 143 236 || Giải ba: 866 875 829 206 895 528 899 214,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-07-2025.html,29/07/2025
602,Thứ 7,26/07/2025,,,,Đặc biệt: 215 657 || Giải nhất: 983 907 262 155 || Giải nhì: 304 710 642 346 476 430 || Giải ba: 141 956 098 615 661 395 547 550,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-07-2025.html,26/07/2025
601,Thứ 5,24/07/2025,,,,Đặc biệt: 426 413 || Giải nhất: 763 553 826 714 || Giải nhì: 239 426 164 506 721 002 || Giải ba: 208 219 332 154 593 168 619 937,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-07-2025.html,24/07/2025
600,Thứ 3,22/07/2025,,,,Đặc biệt: 891 400 || Giải nhất: 324 380 622 395 || Giải nhì: 957 207 528 893 456 525 || Giải ba: 982 022 015 106 197 300 194 060,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-07-2025.html,22/07/2025
599,Thứ 7,19/07/2025,,,,Đặc biệt: 535 998 || Giải nhất: 473 538 384 788 || Giải nhì: 020 999 599 460 900 583 || Giải ba: 097 983 312 334 764 155 390 578,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-07-2025.html,19/07/2025
598,Thứ 5,17/07/2025,,,,Đặc biệt: 268 309 || Giải nhất: 385 809 381 206 || Giải nhì: 422 746 123 375 896 282 || Giải ba: 649 439 480 071 495 716 089 161,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-07-2025.html,17/07/2025
597,Thứ 3,15/07/2025,,,,Đặc biệt: 137 293 || Giải nhất: 753 064 333 432 || Giải nhì: 305 411 682 480 710 050 || Giải ba: 776 926 687 694 263 614 186 825,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-07-2025.html,15/07/2025
596,Thứ 7,12/07/2025,,,,Đặc biệt: 809 639 || Giải nhất: 568 321 412 020 || Giải nhì: 846 049 307 457 962 022 || Giải ba: 950 619 476 209 086 115 673 709,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-07-2025.html,12/07/2025
595,Thứ 5,10/07/2025,,,,Đặc biệt: 300 572 || Giải nhất: 905 918 250 827 || Giải nhì: 002 707 367 525 373 730 || Giải ba: 249 284 393 654 105 001 369 755,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-10-07-2025.html,10/07/2025
594,Thứ 3,08/07/2025,,,,Đặc biệt: 978 160 || Giải nhất: 679 691 792 140 || Giải nhì: 760 593 199 764 160 352 || Giải ba: 589 726 195 827 256 750 525 564,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-07-2025.html,08/07/2025
593,Thứ 7,05/07/2025,,,,Đặc biệt: 325 779 || Giải nhất: 406 758 107 360 || Giải nhì: 405 151 595 161 430 848 || Giải ba: 426 491 757 130 872 686 710 471,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-07-2025.html,05/07/2025
592,Thứ 5,03/07/2025,,,,Đặc biệt: 060 524 || Giải nhất: 657 864 495 448 || Giải nhì: 561 172 820 771 122 397 || Giải ba: 896 816 385 377 608 541 582 790,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-07-2025.html,03/07/2025
591,Thứ 3,01/07/2025,,,,Đặc biệt: 402 429 || Giải nhất: 238 609 089 445 || Giải nhì: 097 869 633 689 901 004 || Giải ba: 194 928 037 483 687 115 959 768,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-07-2025.html,01/07/2025
590,Thứ 7,28/06/2025,,,,Đặc biệt: 568 347 || Giải nhất: 462 403 352 367 || Giải nhì: 841 378 123 429 370 304 || Giải ba: 506 766 834 509 829 164 902 041,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-28-06-2025.html,28/06/2025
589,Thứ 5,26/06/2025,,,,Đặc biệt: 698 544 || Giải nhất: 414 455 496 835 || Giải nhì: 068 604 299 995 426 853 || Giải ba: 814 453 668 016 566 905 975 690,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-06-2025.html,26/06/2025
588,Thứ 3,24/06/2025,,,,Đặc biệt: 320 207 || Giải nhất: 826 354 675 410 || Giải nhì: 150 259 128 098 412 396 || Giải ba: 490 662 940 341 555 619 688 008,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-06-2025.html,24/06/2025
587,Thứ 7,21/06/2025,,,,Đặc biệt: 783 792 || Giải nhất: 931 177 755 792 || Giải nhì: 445 047 367 894 111 951 || Giải ba: 264 773 094 774 148 725 544 536,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-21-06-2025.html,21/06/2025
586,Thứ 5,19/06/2025,,,,Đặc biệt: 941 500 || Giải nhất: 946 492 621 082 || Giải nhì: 966 096 605 369 167 661 || Giải ba: 447 931 325 914 820 498 229 693,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-06-2025.html,19/06/2025
585,Thứ 3,17/06/2025,,,,Đặc biệt: 589 424 || Giải nhất: 368 148 517 025 || Giải nhì: 065 756 868 070 314 780 || Giải ba: 882 573 125 115 879 811 596 667,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-06-2025.html,17/06/2025
584,Thứ 7,14/06/2025,,,,Đặc biệt: 839 461 || Giải nhất: 071 246 719 053 || Giải nhì: 373 572 255 011 731 723 || Giải ba: 002 212 178 443 125 431 821 749,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-14-06-2025.html,14/06/2025
583,Thứ 5,12/06/2025,,,,Đặc biệt: 808 581 || Giải nhất: 052 142 577 883 || Giải nhì: 847 913 192 065 987 447 || Giải ba: 701 291 612 158 652 677 337 918,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-06-2025.html,12/06/2025
582,Thứ 3,10/06/2025,,,,Đặc biệt: 544 121 || Giải nhất: 960 090 274 398 || Giải nhì: 888 371 029 593 790 892 || Giải ba: 374 989 998 116 880 315 217 046,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-10-06-2025.html,10/06/2025
581,Thứ 7,07/06/2025,,,,Đặc biệt: 933 899 || Giải nhất: 764 492 218 685 || Giải nhì: 748 034 490 706 255 260 || Giải ba: 584 042 797 388 215 128 999 305,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-07-06-2025.html,07/06/2025
580,Thứ 5,05/06/2025,,,,Đặc biệt: 314 331 || Giải nhất: 919 377 122 623 || Giải nhì: 480 443 652 092 003 499 || Giải ba: 110 953 387 004 868 513 851 321,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-06-2025.html,05/06/2025
579,Thứ 3,03/06/2025,,,,Đặc biệt: 575 140 || Giải nhất: 952 923 691 924 || Giải nhì: 300 932 259 777 758 452 || Giải ba: 844 581 213 554 188 646 486 045,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-06-2025.html,03/06/2025
578,Thứ 7,31/05/2025,,,,Đặc biệt: 196 591 || Giải nhất: 420 342 636 888 || Giải nhì: 382 040 838 434 632 865 || Giải ba: 171 607 242 108 335 280 014 698,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-31-05-2025.html,31/05/2025
577,Thứ 5,29/05/2025,,,,Đặc biệt: 564 479 || Giải nhất: 105 503 464 031 || Giải nhì: 855 701 135 160 554 966 || Giải ba: 370 737 301 444 152 449 100 728,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-05-2025.html,29/05/2025
576,Thứ 3,27/05/2025,,,,Đặc biệt: 283 664 || Giải nhất: 087 215 745 463 || Giải nhì: 085 584 089 729 959 354 || Giải ba: 565 748 692 699 653 224 295 317,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-05-2025.html,27/05/2025
575,Thứ 7,24/05/2025,,,,Đặc biệt: 466 666 || Giải nhất:,,,
574,Thứ 5,22/05/2025,,,,Đặc biệt: 610 336 || Giải nhất: 984 059 219 629 || Giải nhì: 379 316 613 006 996 517 || Giải ba: 464 307 052 267 409 577 304 870,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-05-2025.html,22/05/2025
573,Thứ 3,20/05/2025,,,,Đặc biệt: 751 630 || Giải nhất: 882 563 410 342 || Giải nhì: 520 657 699 791 753 808 || Giải ba: 112 283 931 181 212 882 356 507,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-05-2025.html,20/05/2025
572,Thứ 7,17/05/2025,,,,Đặc biệt: 070 360 || Giải nhất: 603 679 663 140 || Giải nhì: 283 956 409 129 881 022 || Giải ba: 850 124 879 618 610 942 413 826,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-05-2025.html,17/05/2025
571,Thứ 5,15/05/2025,,,,Đặc biệt: 029 827 || Giải nhất: 518 185 172 185 || Giải nhì: 943 804 774 792 939 623 || Giải ba: 838 593 306 115 337 741 603 011,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-05-2025.html,15/05/2025
570,Thứ 3,13/05/2025,,,,Đặc biệt: 631 952 || Giải nhất: 480 506 548 004 || Giải nhì: 682 421 447 005 529 150 || Giải ba: 960 992 373 001 134 777 848 156,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-05-2025.html,13/05/2025
569,Thứ 7,10/05/2025,,,,Đặc biệt: 679 308 || Giải nhất: 555 936 190 321 || Giải nhì: 063 688 724 058 720 592 || Giải ba: 891 910 363 732 732 773 736 114,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-10-05-2025.html,10/05/2025
568,Thứ 5,08/05/2025,,,,Đặc biệt: 806 333 || Giải nhất: 767 372 072 411 || Giải nhì: 781 199 319 705 275 125 || Giải ba: 012 909 201 253 574 331 665 201,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-05-2025.html,08/05/2025
567,Thứ 3,06/05/2025,,,,Đặc biệt: 399 687 || Giải nhất: 149 265 792 208 || Giải nhì: 961 281 271 722 792 167 || Giải ba: 008 554 474 143 169 078 622 650,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-06-05-2025.html,06/05/2025
566,Thứ 7,03/05/2025,,,,Đặc biệt: 992 357 || Giải nhất: 551 628 963 204 || Giải nhì: 424 719 764 486 358 294 || Giải ba: 114 717 096 608 616 290 209 908,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-05-2025.html,03/05/2025
565,Thứ 5,01/05/2025,,,,Đặc biệt: 353 518 || Giải nhất: 631 881 910 810 || Giải nhì: 311 015 220 057 168 494 || Giải ba: 503 472 514 065 159 083 907 303,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-05-2025.html,01/05/2025
564,Thứ 3,29/04/2025,,,,Đặc biệt: 104 912 || Giải nhất: 365 982 422 401 || Giải nhì: 636 813 322 761 395 069 || Giải ba: 912 904 381 092 744 787 847 794,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-04-2025.html,29/04/2025
563,Thứ 7,26/04/2025,,,,Đặc biệt: 864 803 || Giải nhất: 467 629 186 592 || Giải nhì: 068 868 307 703 459 160 || Giải ba: 863 881 656 633 952 607 001 035,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-26-04-2025.html,26/04/2025
562,Thứ 5,24/04/2025,,,,Đặc biệt: 385 892 || Giải nhất: 240 929 230 775 || Giải nhì: 442 438 122 510 243 239 || Giải ba: 853 200 617 144 929 079 019 449,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-24-04-2025.html,24/04/2025
561,Thứ 3,22/04/2025,,,,Đặc biệt: 933 940 || Giải nhất: 349 332 475 074 || Giải nhì: 805 210 858 488 218 721 || Giải ba: 820 536 082 608 010 065 487 568,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-04-2025.html,22/04/2025
560,Thứ 7,19/04/2025,,,,Đặc biệt: 388 943 || Giải nhất: 055 223 268 792 || Giải nhì: 928 306 689 955 958 419 || Giải ba: 996 308 283 811 584 328 297 810,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-19-04-2025.html,19/04/2025
559,Thứ 5,17/04/2025,,,,Đặc biệt: 502 420 || Giải nhất: 873 722 864 269 || Giải nhì: 543 766 309 938 515 801 || Giải ba: 990 319 169 380 648 394 396 146,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-17-04-2025.html,17/04/2025
558,Thứ 3,15/04/2025,,,,Đặc biệt: 147 971 || Giải nhất: 109 250 185 707 || Giải nhì: 609 131 063 422 416 729 || Giải ba: 842 235 219 291 751 455 444 202,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-04-2025.html,15/04/2025
557,Thứ 7,12/04/2025,,,,Đặc biệt: 763 891 || Giải nhất: 322 245 880 107 || Giải nhì: 552 160 702 164 173 027 || Giải ba: 957 216 866 937 197 021 593 896,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-12-04-2025.html,12/04/2025
556,Thứ 5,10/04/2025,,,,Đặc biệt: 523 567 || Giải nhất: 944 812 600 388 || Giải nhì: 524 881 140 983 201 418 || Giải ba: 989 873 900 441 156 685 520 658,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-10-04-2025.html,10/04/2025
555,Thứ 3,08/04/2025,,,,Đặc biệt: 784 978 || Giải nhất: 573 189 262 752 || Giải nhì: 459 681 341 653 908 158 || Giải ba: 976 728 622 113 212 950 511 987,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-04-2025.html,08/04/2025
554,Thứ 7,05/04/2025,,,,Đặc biệt: 889 734 || Giải nhất: 104 045 515 526 || Giải nhì: 047 790 332 559 895 975 || Giải ba: 784 213 768 259 674 761 769 696,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-05-04-2025.html,05/04/2025
553,Thứ 5,03/04/2025,,,,Đặc biệt: 328 125 || Giải nhất: 575 155 072 549 || Giải nhì: 711 622 081 914 602 697 || Giải ba: 147 161 813 103 257 292 031 266,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-03-04-2025.html,03/04/2025
552,Thứ 3,01/04/2025,,,,Đặc biệt: 658 163 || Giải nhất: 292 438 035 420 || Giải nhì: 594 455 179 238 465 184 || Giải ba: 066 617 228 641 131 986 945 012,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-01-04-2025.html,01/04/2025
551,Thứ 7,29/03/2025,,,,Đặc biệt: 623 795 || Giải nhất: 820 863 830 887 || Giải nhì: 888 993 006 280 487 582 || Giải ba: 096 824 901 979 523 866 350 672,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-29-03-2025.html,29/03/2025
550,Thứ 5,27/03/2025,,,,Đặc biệt: 478 290 || Giải nhất: 104 475 755 639 || Giải nhì: 012 252 162 338 518 409 || Giải ba: 969 837 439 264 363 821 160 013,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-27-03-2025.html,27/03/2025
549,Thứ 3,25/03/2025,,,,Đặc biệt: 368 953 || Giải nhất: 274 994 346 538 || Giải nhì: 756 213 870 142 778 336 || Giải ba: 983 559 777 876 497 517 701 760,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-25-03-2025.html,25/03/2025
548,Thứ 7,22/03/2025,,,,Đặc biệt: 317 299 || Giải nhất: 375 484 109 385 || Giải nhì: 195 237 905 978 545 184 || Giải ba: 074 723 541 595 624 079 453 190,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-22-03-2025.html,22/03/2025
547,Thứ 5,20/03/2025,,,,Đặc biệt: 905 199 || Giải nhất: 848 972 563 764 || Giải nhì: 932 192 946 461 445 249 || Giải ba: 098 566 652 458 629 529 047 248,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-20-03-2025.html,20/03/2025
546,Thứ 3,18/03/2025,,,,Đặc biệt: 381 351 || Giải nhất: 914 726 946 722 || Giải nhì: 181 605 775 435 431 569 || Giải ba: 833 366 627 556 051 767 392 286,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-18-03-2025.html,18/03/2025
545,Thứ 7,15/03/2025,,,,Đặc biệt: 713 199 || Giải nhất: 249 881 149 538 || Giải nhì: 671 056 948 607 064 838 || Giải ba: 675 721 207 409 181 561 622 703,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-15-03-2025.html,15/03/2025
544,Thứ 5,13/03/2025,,,,Đặc biệt: 767 273 || Giải nhất: 376 961 951 069 || Giải nhì: 840 048 661 820 894 143 || Giải ba: 910 690 823 720 633 384 309 696,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-13-03-2025.html,13/03/2025
543,Thứ 3,11/03/2025,,,,Đặc biệt: 616 760 || Giải nhất: 149 337 237 885 || Giải nhì: 785 286 568 211 186 911 || Giải ba: 702 471 015 961 768 065 409 820,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-11-03-2025.html,11/03/2025
542,Thứ 7,08/03/2025,,,,Đặc biệt: 734 374 || Giải nhất: 086 626 429 092 || Giải nhì: 013 704 845 029 995 816 || Giải ba: 018 393 765 298 723 875 165 552,Max_3D_Pro,https://www.minhchinh.com/xs-max3d-pro-ket-qua-max3d-pro-ngay-08-03-2025.html,08/03/2025
